backend,qubit,datetime,name,units,value,log_datetime
ibmq_ourense,0,2020-10-12T07:26:04+00:00,frequency,GHz,4.820295916409024,2020-10-12T10:43:28.999536
ibmq_ourense,0,2020-10-12T07:26:04+00:00,anharmonicity,GHz,-0.3109489112815027,2020-10-12T10:43:28.999536
ibmq_ourense,0,2020-10-12T07:06:09+00:00,readout_error,,0.015700000000000047,2020-10-12T10:43:28.999536
ibmq_ourense,0,2020-10-12T07:06:09+00:00,prob_meas0_prep1,,0.02059999999999995,2020-10-12T10:43:28.999536
ibmq_ourense,0,2020-10-12T07:06:09+00:00,prob_meas1_prep0,,0.0108,2020-10-12T10:43:28.999536
ibmq_ourense,0,2020-10-12T07:26:04+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_ourense,1,2020-10-12T07:06:32+00:00,T1,us,75.0813306299662,2020-10-12T10:43:28.999536
ibmq_ourense,1,2020-10-11T07:07:48+00:00,T2,us,30.58789079510967,2020-10-12T10:43:28.999536
ibmq_ourense,1,2020-10-12T07:26:04+00:00,frequency,GHz,4.890169592670855,2020-10-12T10:43:28.999536
ibmq_ourense,1,2020-10-12T07:26:04+00:00,anharmonicity,GHz,-0.306781656748504,2020-10-12T10:43:28.999536
ibmq_ourense,1,2020-10-12T07:06:09+00:00,readout_error,,0.0252,2020-10-12T10:43:28.999536
ibmq_ourense,1,2020-10-12T07:06:09+00:00,prob_meas0_prep1,,0.03300000000000003,2020-10-12T10:43:28.999536
ibmq_ourense,1,2020-10-12T07:06:09+00:00,prob_meas1_prep0,,0.0174,2020-10-12T10:43:28.999536
ibmq_ourense,1,2020-10-12T07:26:04+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_ourense,2,2020-10-12T07:06:32+00:00,T1,us,107.05774823983664,2020-10-12T10:43:28.999536
ibmq_ourense,2,2020-10-12T07:07:04+00:00,T2,us,114.3421250252717,2020-10-12T10:43:28.999536
ibmq_ourense,2,2020-10-12T07:26:04+00:00,frequency,GHz,4.71656881384577,2020-10-12T10:43:28.999536
ibmq_ourense,2,2020-10-12T07:26:04+00:00,anharmonicity,GHz,-0.3147069857406759,2020-10-12T10:43:28.999536
ibmq_ourense,2,2020-10-12T07:06:09+00:00,readout_error,,0.023700000000000054,2020-10-12T10:43:28.999536
ibmq_ourense,2,2020-10-12T07:06:09+00:00,prob_meas0_prep1,,0.019000000000000017,2020-10-12T10:43:28.999536
ibmq_ourense,2,2020-10-12T07:06:09+00:00,prob_meas1_prep0,,0.0284,2020-10-12T10:43:28.999536
ibmq_ourense,2,2020-10-12T07:26:04+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_ourense,3,2020-10-12T07:06:32+00:00,T1,us,93.2565549221025,2020-10-12T10:43:28.999536
ibmq_ourense,3,2020-10-12T07:07:04+00:00,T2,us,88.74598839568041,2020-10-12T10:43:28.999536
ibmq_ourense,3,2020-10-12T07:26:04+00:00,frequency,GHz,4.789072760381843,2020-10-12T10:43:28.999536
ibmq_ourense,3,2020-10-12T07:26:04+00:00,anharmonicity,GHz,-0.31108639815833106,2020-10-12T10:43:28.999536
ibmq_ourense,3,2020-10-12T07:06:09+00:00,readout_error,,0.030999999999999917,2020-10-12T10:43:28.999536
ibmq_ourense,3,2020-10-12T07:06:09+00:00,prob_meas0_prep1,,0.03259999999999996,2020-10-12T10:43:28.999536
ibmq_ourense,3,2020-10-12T07:06:09+00:00,prob_meas1_prep0,,0.0294,2020-10-12T10:43:28.999536
ibmq_ourense,3,2020-10-12T07:26:04+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_ourense,4,2020-10-12T07:06:32+00:00,T1,us,56.938082195376715,2020-10-12T10:43:28.999536
ibmq_ourense,4,2020-10-12T07:07:46+00:00,T2,us,30.876387514652862,2020-10-12T10:43:28.999536
ibmq_ourense,4,2020-10-12T07:26:04+00:00,frequency,GHz,5.02379090731267,2020-10-12T10:43:28.999536
ibmq_ourense,4,2020-10-12T07:26:04+00:00,anharmonicity,GHz,-0.307099648736178,2020-10-12T10:43:28.999536
ibmq_ourense,4,2020-10-12T07:06:09+00:00,readout_error,,0.046599999999999975,2020-10-12T10:43:28.999536
ibmq_ourense,4,2020-10-12T07:06:09+00:00,prob_meas0_prep1,,0.0534,2020-10-12T10:43:28.999536
ibmq_ourense,4,2020-10-12T07:06:09+00:00,prob_meas1_prep0,,0.0398,2020-10-12T10:43:28.999536
ibmq_ourense,4,2020-10-12T07:26:04+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_valencia,0,2020-10-11T08:22:30+00:00,T1,us,113.9426575113234,2020-10-12T10:43:28.999536
ibmq_valencia,0,2020-10-11T08:23:00+00:00,T2,us,66.68054532000424,2020-10-12T10:43:28.999536
ibmq_valencia,0,2020-10-11T09:07:56+00:00,frequency,GHz,4.743881538797288,2020-10-12T10:43:28.999536
ibmq_valencia,0,2020-10-11T09:07:56+00:00,anharmonicity,GHz,-0.31386048358781926,2020-10-12T10:43:28.999536
ibmq_valencia,0,2020-10-11T08:21:56+00:00,readout_error,,0.04059999999999997,2020-10-12T10:43:28.999536
ibmq_valencia,0,2020-10-11T08:21:56+00:00,prob_meas0_prep1,,0.05279999999999996,2020-10-12T10:43:28.999536
ibmq_valencia,0,2020-10-11T08:21:56+00:00,prob_meas1_prep0,,0.0284,2020-10-12T10:43:28.999536
ibmq_valencia,0,2020-10-11T09:07:56+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_valencia,1,2020-10-11T08:22:30+00:00,T1,us,92.84907681467766,2020-10-12T10:43:28.999536
ibmq_valencia,1,2020-10-11T08:26:30+00:00,T2,us,51.756184741490664,2020-10-12T10:43:28.999536
ibmq_valencia,1,2020-10-11T09:07:56+00:00,frequency,GHz,4.65723580320378,2020-10-12T10:43:28.999536
ibmq_valencia,1,2020-10-11T09:07:56+00:00,anharmonicity,GHz,-0.3105363104958379,2020-10-12T10:43:28.999536
ibmq_valencia,1,2020-10-11T08:21:56+00:00,readout_error,,0.024599999999999955,2020-10-12T10:43:28.999536
ibmq_valencia,1,2020-10-11T08:21:56+00:00,prob_meas0_prep1,,0.03180000000000005,2020-10-12T10:43:28.999536
ibmq_valencia,1,2020-10-11T08:21:56+00:00,prob_meas1_prep0,,0.0174,2020-10-12T10:43:28.999536
ibmq_valencia,1,2020-10-11T09:07:56+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_valencia,2,2020-10-11T08:22:30+00:00,T1,us,76.29523523871778,2020-10-12T10:43:28.999536
ibmq_valencia,2,2020-10-11T08:23:00+00:00,T2,us,55.45441952865875,2020-10-12T10:43:28.999536
ibmq_valencia,2,2020-10-11T09:07:56+00:00,frequency,GHz,4.792493338913028,2020-10-12T10:43:28.999536
ibmq_valencia,2,2020-10-11T09:07:56+00:00,anharmonicity,GHz,-0.3114160171877561,2020-10-12T10:43:28.999536
ibmq_valencia,2,2020-10-11T08:21:56+00:00,readout_error,,0.0363,2020-10-12T10:43:28.999536
ibmq_valencia,2,2020-10-11T08:21:56+00:00,prob_meas0_prep1,,0.05579999999999996,2020-10-12T10:43:28.999536
ibmq_valencia,2,2020-10-11T08:21:56+00:00,prob_meas1_prep0,,0.0168,2020-10-12T10:43:28.999536
ibmq_valencia,2,2020-10-11T09:07:56+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_valencia,3,2020-10-11T08:22:30+00:00,T1,us,73.97060853236462,2020-10-12T10:43:28.999536
ibmq_valencia,3,2020-10-11T08:23:00+00:00,T2,us,54.53253226884966,2020-10-12T10:43:28.999536
ibmq_valencia,3,2020-10-11T09:07:56+00:00,frequency,GHz,4.834416935330927,2020-10-12T10:43:28.999536
ibmq_valencia,3,2020-10-11T09:07:56+00:00,anharmonicity,GHz,-0.30961084229993835,2020-10-12T10:43:28.999536
ibmq_valencia,3,2020-10-02T08:08:18+00:00,readout_error,,0.018750000000000044,2020-10-12T10:43:28.999536
ibmq_valencia,3,2020-10-02T08:08:18+00:00,prob_meas0_prep1,,0.022499999999999964,2020-10-12T10:43:28.999536
ibmq_valencia,3,2020-10-02T08:08:18+00:00,prob_meas1_prep0,,0.015,2020-10-12T10:43:28.999536
ibmq_valencia,3,2020-10-11T09:07:56+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_valencia,4,2020-10-11T08:22:30+00:00,T1,us,122.38111559847724,2020-10-12T10:43:28.999536
ibmq_valencia,4,2020-10-11T08:26:30+00:00,T2,us,129.00570953807062,2020-10-12T10:43:28.999536
ibmq_valencia,4,2020-10-11T09:07:56+00:00,frequency,GHz,4.9595270475247695,2020-10-12T10:43:28.999536
ibmq_valencia,4,2020-10-11T09:07:56+00:00,anharmonicity,GHz,-0.3094764772112857,2020-10-12T10:43:28.999536
ibmq_valencia,4,2020-10-11T08:21:56+00:00,readout_error,,0.011600000000000055,2020-10-12T10:43:28.999536
ibmq_valencia,4,2020-10-11T08:21:56+00:00,prob_meas0_prep1,,0.019199999999999995,2020-10-12T10:43:28.999536
ibmq_valencia,4,2020-10-11T08:21:56+00:00,prob_meas1_prep0,,0.004,2020-10-12T10:43:28.999536
ibmq_valencia,4,2020-10-11T09:07:56+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_armonk,0,2020-10-12T04:04:47+00:00,T1,us,189.23329319905375,2020-10-12T10:43:28.999536
ibmq_armonk,0,2020-10-12T04:05:27+00:00,T2,us,200.74586592235252,2020-10-12T10:43:28.999536
ibmq_armonk,0,2020-10-12T04:07:50+00:00,frequency,GHz,4.974439526462667,2020-10-12T10:43:28.999536
ibmq_armonk,0,2020-10-12T04:07:50+00:00,anharmonicity,GHz,-0.34847270441069783,2020-10-12T10:43:28.999536
ibmq_armonk,0,2020-10-12T04:04:23+00:00,readout_error,,0.048699999999999966,2020-10-12T10:43:28.999536
ibmq_armonk,0,2020-10-12T04:04:23+00:00,prob_meas0_prep1,,0.0568,2020-10-12T10:43:28.999536
ibmq_armonk,0,2020-10-12T04:04:23+00:00,prob_meas1_prep0,,0.04059999999999997,2020-10-12T10:43:28.999536
ibmq_armonk,0,2020-10-12T04:07:50+00:00,id_length,ns,142.22222222222223,2020-10-12T10:43:28.999536
ibmq_rome,0,2020-10-11T04:28:44+00:00,T1,us,112.19960804444334,2020-10-12T10:43:28.999536
ibmq_rome,0,2020-10-11T04:33:51+00:00,T2,us,83.6623651317861,2020-10-12T10:43:28.999536
ibmq_rome,0,2020-10-12T01:25:10+00:00,frequency,GHz,4.968654101731535,2020-10-12T10:43:28.999536
ibmq_rome,0,2020-10-12T01:25:10+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_rome,0,2020-10-11T04:26:32+00:00,readout_error,,0.011299999999999977,2020-10-12T10:43:28.999536
ibmq_rome,0,2020-10-11T04:26:32+00:00,prob_meas0_prep1,,0.016599999999999948,2020-10-12T10:43:28.999536
ibmq_rome,0,2020-10-11T04:26:32+00:00,prob_meas1_prep0,,0.006,2020-10-12T10:43:28.999536
ibmq_rome,0,2020-10-12T01:25:10+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_rome,1,2020-10-11T04:28:44+00:00,T1,us,106.68461107701681,2020-10-12T10:43:28.999536
ibmq_rome,1,2020-10-11T04:39:02+00:00,T2,us,55.40498567055027,2020-10-12T10:43:28.999536
ibmq_rome,1,2020-10-12T01:25:10+00:00,frequency,GHz,4.770454836105648,2020-10-12T10:43:28.999536
ibmq_rome,1,2020-10-12T01:25:10+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_rome,1,2020-10-11T04:26:32+00:00,readout_error,,0.03390000000000004,2020-10-12T10:43:28.999536
ibmq_rome,1,2020-10-11T04:26:32+00:00,prob_meas0_prep1,,0.04239999999999999,2020-10-12T10:43:28.999536
ibmq_rome,1,2020-10-11T04:26:32+00:00,prob_meas1_prep0,,0.0254,2020-10-12T10:43:28.999536
ibmq_rome,1,2020-10-12T01:25:10+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_rome,2,2020-10-11T04:28:44+00:00,T1,us,73.5369442365506,2020-10-12T10:43:28.999536
ibmq_rome,2,2020-10-11T04:33:51+00:00,T2,us,96.8603365516408,2020-10-12T10:43:28.999536
ibmq_rome,2,2020-10-12T01:25:10+00:00,frequency,GHz,5.015085038884157,2020-10-12T10:43:28.999536
ibmq_rome,2,2020-10-12T01:25:10+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_rome,2,2020-10-11T04:26:32+00:00,readout_error,,0.0464,2020-10-12T10:43:28.999536
ibmq_rome,2,2020-10-11T04:26:32+00:00,prob_meas0_prep1,,0.06659999999999999,2020-10-12T10:43:28.999536
ibmq_rome,2,2020-10-11T04:26:32+00:00,prob_meas1_prep0,,0.0262,2020-10-12T10:43:28.999536
ibmq_rome,2,2020-10-12T01:25:10+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_rome,3,2020-10-11T04:28:44+00:00,T1,us,40.05745238826981,2020-10-12T10:43:28.999536
ibmq_rome,3,2020-10-11T04:39:02+00:00,T2,us,55.33709345403024,2020-10-12T10:43:28.999536
ibmq_rome,3,2020-10-12T01:25:10+00:00,frequency,GHz,5.25939815181532,2020-10-12T10:43:28.999536
ibmq_rome,3,2020-10-12T01:25:10+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_rome,3,2020-10-11T04:26:32+00:00,readout_error,,0.020499999999999963,2020-10-12T10:43:28.999536
ibmq_rome,3,2020-10-11T04:26:32+00:00,prob_meas0_prep1,,0.03259999999999996,2020-10-12T10:43:28.999536
ibmq_rome,3,2020-10-11T04:26:32+00:00,prob_meas1_prep0,,0.0084,2020-10-12T10:43:28.999536
ibmq_rome,3,2020-10-12T01:25:10+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_rome,4,2020-10-11T04:14:08+00:00,T1,us,69.90902919135974,2020-10-12T10:43:28.999536
ibmq_rome,4,2020-10-11T04:33:51+00:00,T2,us,77.42002850096236,2020-10-12T10:43:28.999536
ibmq_rome,4,2020-10-12T01:25:10+00:00,frequency,GHz,4.997500430376378,2020-10-12T10:43:28.999536
ibmq_rome,4,2020-10-12T01:25:10+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_rome,4,2020-10-11T04:26:32+00:00,readout_error,,0.029100000000000015,2020-10-12T10:43:28.999536
ibmq_rome,4,2020-10-11T04:26:32+00:00,prob_meas0_prep1,,0.0534,2020-10-12T10:43:28.999536
ibmq_rome,4,2020-10-11T04:26:32+00:00,prob_meas1_prep0,,0.0048,2020-10-12T10:43:28.999536
ibmq_rome,4,2020-10-12T01:25:10+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_santiago,0,2020-10-12T04:37:02+00:00,T1,us,116.36308437283013,2020-10-12T10:43:28.999536
ibmq_santiago,0,2020-10-12T04:38:14+00:00,T2,us,171.91745684501214,2020-10-12T10:43:28.999536
ibmq_santiago,0,2020-10-12T06:02:30+00:00,frequency,GHz,4.833435853047739,2020-10-12T10:43:28.999536
ibmq_santiago,0,2020-10-12T06:02:30+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_santiago,0,2020-10-12T04:35:08+00:00,readout_error,,0.016599999999999948,2020-10-12T10:43:28.999536
ibmq_santiago,0,2020-10-12T04:35:08+00:00,prob_meas0_prep1,,0.0192,2020-10-12T10:43:28.999536
ibmq_santiago,0,2020-10-12T04:35:08+00:00,prob_meas1_prep0,,0.014000000000000012,2020-10-12T10:43:28.999536
ibmq_santiago,0,2020-10-12T06:02:30+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_santiago,1,2020-10-12T04:37:02+00:00,T1,us,138.12436844940856,2020-10-12T10:43:28.999536
ibmq_santiago,1,2020-10-12T04:39:31+00:00,T2,us,83.96925272139801,2020-10-12T10:43:28.999536
ibmq_santiago,1,2020-10-12T06:02:30+00:00,frequency,GHz,4.623615815355472,2020-10-12T10:43:28.999536
ibmq_santiago,1,2020-10-12T06:02:30+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_santiago,1,2020-10-12T04:35:08+00:00,readout_error,,0.02059999999999995,2020-10-12T10:43:28.999536
ibmq_santiago,1,2020-10-12T04:35:08+00:00,prob_meas0_prep1,,0.0304,2020-10-12T10:43:28.999536
ibmq_santiago,1,2020-10-12T04:35:08+00:00,prob_meas1_prep0,,0.010800000000000032,2020-10-12T10:43:28.999536
ibmq_santiago,1,2020-10-12T06:02:30+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_santiago,2,2020-10-12T04:37:02+00:00,T1,us,121.06258038386888,2020-10-12T10:43:28.999536
ibmq_santiago,2,2020-10-12T04:38:14+00:00,T2,us,81.70561450738596,2020-10-12T10:43:28.999536
ibmq_santiago,2,2020-10-12T06:02:30+00:00,frequency,GHz,4.8205363911895684,2020-10-12T10:43:28.999536
ibmq_santiago,2,2020-10-12T06:02:30+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_santiago,2,2020-10-12T04:35:08+00:00,readout_error,,0.012599999999999945,2020-10-12T10:43:28.999536
ibmq_santiago,2,2020-10-12T04:35:08+00:00,prob_meas0_prep1,,0.0186,2020-10-12T10:43:28.999536
ibmq_santiago,2,2020-10-12T04:35:08+00:00,prob_meas1_prep0,,0.00660000000000005,2020-10-12T10:43:28.999536
ibmq_santiago,2,2020-10-12T06:02:30+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_santiago,3,2020-10-12T04:37:02+00:00,T1,us,142.73819785609913,2020-10-12T10:43:28.999536
ibmq_santiago,3,2020-10-12T04:39:31+00:00,T2,us,83.86706489206638,2020-10-12T10:43:28.999536
ibmq_santiago,3,2020-10-12T06:02:30+00:00,frequency,GHz,4.742310730124619,2020-10-12T10:43:28.999536
ibmq_santiago,3,2020-10-12T06:02:30+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_santiago,3,2020-10-12T04:35:08+00:00,readout_error,,0.01090000000000002,2020-10-12T10:43:28.999536
ibmq_santiago,3,2020-10-12T04:35:08+00:00,prob_meas0_prep1,,0.01419999999999999,2020-10-12T10:43:28.999536
ibmq_santiago,3,2020-10-12T04:35:08+00:00,prob_meas1_prep0,,0.0076,2020-10-12T10:43:28.999536
ibmq_santiago,3,2020-10-12T06:02:30+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_santiago,4,2020-10-12T04:37:02+00:00,T1,us,129.9262961944534,2020-10-12T10:43:28.999536
ibmq_santiago,4,2020-10-11T04:46:33+00:00,T2,us,177.42191661206735,2020-10-12T10:43:28.999536
ibmq_santiago,4,2020-10-12T06:02:30+00:00,frequency,GHz,4.81633565819377,2020-10-12T10:43:28.999536
ibmq_santiago,4,2020-10-12T06:02:30+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_santiago,4,2020-10-12T04:35:08+00:00,readout_error,,0.15989999999999993,2020-10-12T10:43:28.999536
ibmq_santiago,4,2020-10-12T04:35:08+00:00,prob_meas0_prep1,,0.2086,2020-10-12T10:43:28.999536
ibmq_santiago,4,2020-10-12T04:35:08+00:00,prob_meas1_prep0,,0.1112,2020-10-12T10:43:28.999536
ibmq_santiago,4,2020-10-12T06:02:30+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_bogota,0,2020-10-12T04:51:41+00:00,T1,us,34.36503786748118,2020-10-12T10:43:28.999536
ibmq_bogota,0,2020-10-12T04:53:10+00:00,T2,us,51.488966064116724,2020-10-12T10:43:28.999536
ibmq_bogota,0,2020-10-12T05:26:05+00:00,frequency,GHz,5.000377874855269,2020-10-12T10:43:28.999536
ibmq_bogota,0,2020-10-12T05:26:05+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_bogota,0,2020-10-12T04:50:21+00:00,readout_error,,0.05720000000000003,2020-10-12T10:43:28.999536
ibmq_bogota,0,2020-10-12T04:50:21+00:00,prob_meas0_prep1,,0.03280000000000005,2020-10-12T10:43:28.999536
ibmq_bogota,0,2020-10-12T04:50:21+00:00,prob_meas1_prep0,,0.0816,2020-10-12T10:43:28.999536
ibmq_bogota,0,2020-10-12T05:26:05+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_bogota,1,2020-10-12T04:51:41+00:00,T1,us,111.92431161224386,2020-10-12T10:43:28.999536
ibmq_bogota,1,2020-10-12T04:56:09+00:00,T2,us,75.69673057955698,2020-10-12T10:43:28.999536
ibmq_bogota,1,2020-10-12T05:26:05+00:00,frequency,GHz,4.84528042694032,2020-10-12T10:43:28.999536
ibmq_bogota,1,2020-10-12T05:26:05+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_bogota,1,2020-10-12T04:50:21+00:00,readout_error,,0.05030000000000001,2020-10-12T10:43:28.999536
ibmq_bogota,1,2020-10-12T04:50:21+00:00,prob_meas0_prep1,,0.06120000000000003,2020-10-12T10:43:28.999536
ibmq_bogota,1,2020-10-12T04:50:21+00:00,prob_meas1_prep0,,0.0394,2020-10-12T10:43:28.999536
ibmq_bogota,1,2020-10-12T05:26:05+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_bogota,2,2020-10-11T04:45:27+00:00,T1,us,104.28904382275016,2020-10-12T10:43:28.999536
ibmq_bogota,2,2020-10-12T04:53:10+00:00,T2,us,85.35704864462858,2020-10-12T10:43:28.999536
ibmq_bogota,2,2020-10-12T05:26:05+00:00,frequency,GHz,4.782909080890388,2020-10-12T10:43:28.999536
ibmq_bogota,2,2020-10-12T05:26:05+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_bogota,2,2020-10-12T04:50:21+00:00,readout_error,,0.03539999999999999,2020-10-12T10:43:28.999536
ibmq_bogota,2,2020-10-12T04:50:21+00:00,prob_meas0_prep1,,0.0332,2020-10-12T10:43:28.999536
ibmq_bogota,2,2020-10-12T04:50:21+00:00,prob_meas1_prep0,,0.03759999999999997,2020-10-12T10:43:28.999536
ibmq_bogota,2,2020-10-12T05:26:05+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_bogota,3,2020-10-12T04:51:41+00:00,T1,us,74.91093457980799,2020-10-12T10:43:28.999536
ibmq_bogota,3,2020-10-12T04:56:09+00:00,T2,us,106.54764440132294,2020-10-12T10:43:28.999536
ibmq_bogota,3,2020-10-12T05:26:05+00:00,frequency,GHz,4.8581051396219275,2020-10-12T10:43:28.999536
ibmq_bogota,3,2020-10-12T05:26:05+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_bogota,3,2020-10-12T04:50:21+00:00,readout_error,,0.025900000000000034,2020-10-12T10:43:28.999536
ibmq_bogota,3,2020-10-12T04:50:21+00:00,prob_meas0_prep1,,0.03820000000000001,2020-10-12T10:43:28.999536
ibmq_bogota,3,2020-10-12T04:50:21+00:00,prob_meas1_prep0,,0.0136,2020-10-12T10:43:28.999536
ibmq_bogota,3,2020-10-12T05:26:05+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
ibmq_bogota,4,2020-10-12T04:51:41+00:00,T1,us,88.53478256185399,2020-10-12T10:43:28.999536
ibmq_bogota,4,2020-10-12T04:53:10+00:00,T2,us,159.27952595488838,2020-10-12T10:43:28.999536
ibmq_bogota,4,2020-10-12T05:26:05+00:00,frequency,GHz,4.9783137936398045,2020-10-12T10:43:28.999536
ibmq_bogota,4,2020-10-12T05:26:05+00:00,anharmonicity,GHz,0,2020-10-12T10:43:28.999536
ibmq_bogota,4,2020-10-12T04:50:21+00:00,readout_error,,0.02949999999999997,2020-10-12T10:43:28.999536
ibmq_bogota,4,2020-10-12T04:50:21+00:00,prob_meas0_prep1,,0.04139999999999999,2020-10-12T10:43:28.999536
ibmq_bogota,4,2020-10-12T04:50:21+00:00,prob_meas1_prep0,,0.0176,2020-10-12T10:43:28.999536
ibmq_bogota,4,2020-10-12T05:26:05+00:00,id_length,ns,35.55555555555556,2020-10-12T10:43:28.999536
